0,0,0
0,0,0
2,297,6.04162311554
6,317,8.84801006317
608,237,6.98485517502
6,316,9.19248867035
2,331,5.14791536331
621,219,11.8972511292
483,336,18.4435539246
470,332,20.9345207214
461,335,21.3601093292
8,331,24.5204982758
622,301,13.793214798
12,343,13.6565999985
12,343,12.996679306
11,328,28.4298362732
612,287,21.9318122864
14,328,29.3343791962
15,327,26.2155532837
15,322,21.3601093292
612,182,20.2608985901
611,182,21.2250843048
37,337,12.0416946411
15,281,38.0789642334
10,270,27.8568763733
19,282,13.7296304703
12,254,22.0511760712
14,254,23.2003154755
8,247,16.1246147156
9,250,16.8041591644
8,251,20.6156272888
14,250,23.698141098
10,248,23.0326843262
21,256,26.6969738007
12,251,27.9509487152
27,249,24.3824691772
12,255,26.1773796082
22,259,29.7215595245
15,258,29.1548595428
20,259,31.5635280609
23,265,37.7161445618
27,270,44.601108551
26,276,46.8722648621
16,296,28.017950058
518,281,26.8561973572
521,275,22.022813797
523,284,27.9867038727
84,243,28.1781044006
597,322,22.4069309235
585,313,24.1351356506
605,323,25.8021259308
598,314,37.6496963501
554,285,29.4492073059
547,282,23.3078231812
546,285,19.4764251709
611,318,38.8491668701
612,320,36.891834259
605,303,46.6155471802
617,315,28.4693813324
623,305,22.6551208496
103,250,23.9674015045
614,289,36.4726905823
615,284,34.6771812439
610,292,31.3842315674
603,295,35.2488822937
604,300,37.1534805298
606,281,31.0162239075
32,228,33.8310203552
614,290,40.2493209839
621,285,21.0951213837
26,221,27.8902816772
44,218,45.4431533813
32,213,32.5577392578
37,214,38.0592651367
40,215,41.5993766785
56,231,53.2354240417
50,231,50.7174530029
63,229,55.2382202148
60,229,13.3055934906
105,210,17.590139389
50,212,28.0224113464
106,198,18.5810031891
84,198,18.2483863831
110,184,21.3766536713
82,183,20.1557426453
136,172,17.8466682434
113,166,13.124505043
148,162,12.0209150314
148,159,10.8990440369
104,164,29.4704227448
94,165,13.4630117416
105,167,7.10643529892
131,164,18.0694103241
311,214,5.31517314911
182,170,5.70097732544
194,175,5.46540498734
160,178,6.5780878067
209,180,5.83105182648
156,187,8.54410362244
355,248,6.40322446823
163,195,6.02089738846
0,0,0
234,194,9.01397800446
177,202,3.2016620636
193,198,2.82852697372
190,196,4.30126285553
314,188,4.71709060669
0,0,0
364,258,5.17539739609
246,207,4.03122901917
241,206,5.32697725296
0,0,0
0,0,0
0,0,0
365,278,3.2016620636
0,0,0
0,0,0
365,294,3.60565114021
249,249,3.60565114021
0,0,0
257,260,3.2016620636
0,0,0
0,0,0
631,285,2.23616790771
237,280,9.21964454651
630,295,8.13951015472
631,295,9.0554857254
629,300,8.54410362244
628,292,19.4165878296
626,293,20.2608985901
625,294,24.0417289734
622,294,24.1661911011
624,294,19.9625644684
619,300,28.6226425171
615,307,29.4152317047
192,1,21.0536022186
189,1,23.5479221344
185,3,24.7660923004
183,7,25.5625591278
177,16,26.0465335846
174,20,26.2489089966
163,27,25.5289955139
158,31,25.2389583588
145,38,25.0195159912
138,41,24.8244819641
120,50,25.0481815338
116,52,24.7786769867
100,58,24.6081218719
87,63,24.7527275085
72,73,24.6222438812
67,75,24.8909702301
40,95,24.5959739685
22,109,25.2470245361
17,114,24.9648284912
11,123,24.6244392395
10,126,24.2707080841
7,132,24.3781929016
10,133,23.2595062256
7,141,24.0784225464
8,142,22.5959129333
5,145,22.6975345612
3,148,22.7706947327
2,148,21.1483860016
520,49,14.2303495407
511,51,13.8294172287
508,51,13.2004785538
497,55,13.7569169998
491,56,13.9284887314
477,60,12.1656255722
595,310,30.6961898804
582,314,20.2935276031
460,64,11.3660373688
64,49,12.5998973846
60,52,12.2791957855
570,317,29.2960033417
53,56,11.7756061554
51,57,12.2436885834
48,59,11.5288314819
46,60,11.7745962143
42,62,12.0209150314
40,64,11.9747333527
36,66,11.625202179
35,66,11.8920297623
30,70,11.8621225357
27,71,11.3797864914
20,75,12.0785036087
16,78,12.3491888046
9,85,12.1336183548
5,90,12.2984743118
481,336,8.55315876007
578,226,4.60987234116
494,328,11.4018545151
490,324,10.424495697
476,330,19.0066776276
481,322,10.8167543411
0,0,0
450,340,8.514793396
446,336,3.53563380241
466,323,3.90522480011
0,0,0
475,308,4.2427406311
0,0,0
0,0,0
477,338,2.82852697372
443,352,3.80798649788
0,0,0
0,0,0
470,346,8.03330612183
0,0,0
552,231,3.90522480011
345,147,2.82852697372
0,0,0
465,353,3.64015483856
538,248,5.83105182648
546,4,4.71709060669
0,0,0
465,353,2.23616790771
328,167,5.14791536331
520,278,4.94984769821
516,288,3.90522480011
630,2,2.50009989738
0,0,0
0,0,0
631,346,2.69268226624
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
315,227,2.82852697372
318,240,3.90522480011
317,240,8.14420795441
318,250,3.90522480011
318,251,9.48693275452
319,256,8.06235790253
314,258,9.01738166809
584,1,18.0624904633
596,2,36.0867996216
593,4,38.7073326111
590,5,41.8629722595
589,7,43.4166870117
586,7,46.6075019836
586,10,46.5860404968
585,12,47.5411758423
585,14,48.2831192017
584,17,49.990020752
583,20,50.6952667236
581,20,52.8992729187
581,21,54.3269691467
580,23,56.8595733643
579,25,57.5028495789
578,28,59.9492759705
579,31,60.2912406921
583,37,60.3084602356
587,40,59.8352890015
589,41,59.4012794495
595,48,60.605381012
596,54,64.9000244141
596,57,67.8399810791
595,62,72.3775787354
593,65,75.5464401245
592,70,80.6226730347
592,73,83.6795501709
594,79,87.6642303467
596,81,89.0969543457
600,85,91.1181564331
601,87,92.1914749146
605,90,93.6832351685
608,91,94.1117324829
611,94,96.6980819702
610,95,96.9965667725
613,98,98.9255752563
615,99,100.282203674
620,101,101.710472107
621,101,101.544425964
624,81,81.8917922974
624,76,76.9172592163
625,68,68.3594436646
625,75,75.3260574341
623,102,102.353652954
621,112,113.036598206
618,114,114.796661377
612,116,117.066322327
607,120,121.047607422
607,122,123.187965393
610,127,128.37991333
612,132,132.638717651
616,133,134.396911621
618,139,139.654144287
619,141,142.09602356
619,144,145.083709717
619,137,137.615509033
621,113,114.031890869
625,70,70.3492279053
627,44,44.2832794189
593,221,4.92452907562
603,223,3.2016620636
622,223,5.70097732544
631,227,2.23616790771
630,250,5.3852648735
6,46,7.63226890564
20,52,6.40322446823
27,54,5.83105182648
37,58,5.14791536331
43,60,4.60987234116
54,1,7.64862918854
58,1,9.55258655548
60,1,10.5476112366
61,1,10.5476112366
62,1,10.1119747162
61,1,10.0499753952
60,1,11.045460701
60,1,12.0934867859
62,2,13.6474437714
63,2,14.1422357559
64,4,15.5532741547
64,6,15.8619480133
66,12,16.27891922
66,14,16.643415451
64,18,15.896282196
65,21,15.5489768982
67,25,15.416765213
68,29,15.8278112411
68,33,16.1064090729
68,34,16.0527038574
69,41,16.3069324493
69,42,16.524061203
72,49,16.1053142548
72,52,16.4768199921
72,55,16.6367912292
73,57,16.1064033508
75,62,16.1053199768
77,64,15.9501256943
83,69,16.1007919312
85,73,16.1053199768
90,77,16.0614337921
92,78,16.2372722626
95,82,15.5212554932
96,85,15.9491271973
100,93,15.8245944977
101,97,15.7643890381
104,106,15.6508102417
106,110,15.8221197128
107,118,15.7402734756
108,121,15.7914218903
110,128,15.8114881516
111,129,15.7259044647
113,134,15.5330877304
114,134,15.0767726898
116,140,15.5690774918
118,142,15.4733381271
119,147,15.4270572662
119,150,15.3613929749
119,153,15.3379621506
120,155,15.3613929749
120,159,15.4295511246
120,160,15.6605596542
118,162,15.5081624985
118,162,15.0417089462
117,165,15.524274826
115,166,15.6525764465
113,167,15.5710220337
111,168,15.4144554138
110,172,15.7193002701
109,174,15.3636054993
108,178,15.7246274948
108,181,15.5705480576
108,188,15.8029584885
109,191,15.57807827
109,195,15.3430013657
108,195,15.2992267609
109,197,15.5332860947
109,197,15.4322509766
111,197,15.3379621506
112,195,15.2393217087
112,195,15.1823263168
112,194,15.0040006638
110,192,15.0001001358
109,193,15.1260728836
109,196,15.1113376617
109,197,15.2001771927
108,201,15.0195264816
107,200,14.84187603
107,202,14.9148216248
106,204,15.1469545364
106,207,15.0631761551
106,209,15.1163167953
105,212,15.1850061417
105,213,15.0533647537
106,215,15.061047554
105,217,14.8729915619
104,219,14.5901288986
104,221,14.7554950714
104,224,14.7149181366
103,226,14.4401702881
99,229,14.6571760178
98,231,14.8071928024
96,234,14.8301725388
95,236,14.9403152466
94,240,14.9398565292
94,243,14.8661689758
91,247,14.7381858826
91,250,14.5603199005
90,255,14.7531452179
91,258,14.6810274124
93,262,14.7178049088
94,265,14.783203125
95,269,14.6097888947
96,273,14.6399049759
98,280,14.7949943542
98,285,14.8929414749
99,292,14.3983039856
99,296,14.4129161835
99,305,14.5632333755
99,308,14.6746397018
98,312,14.7956094742
99,313,14.6073513031
99,318,14.7248268127
100,321,14.5603199005
98,324,14.4980573654
98,327,14.5051164627
97,330,14.5486822128
97,330,15.2745742798
96,335,15.1910352707
95,336,15.3278360367
94,338,15.451748848
94,340,14.8766555786
93,342,15.0255584717
92,343,15.225481987
90,346,15.0493106842
90,346,14.9034757614
91,349,14.8661689758
90,350,14.4238634109
89,352,13.1012687683
89,352,12.5897789001
211,38,9.69960308075
240,218,10.3078641891
210,38,9.87805461884
238,221,9.8323469162
208,45,9.70834445953
236,225,10.0399599075
205,50,9.99909687042
205,52,9.82354164124
629,20,20.7184486389
628,23,23.7593078613
627,27,27.4591598511
626,37,37.4066505432
625,47,47.5185165405
624,62,62.9484901428
623,69,69.5845794678
622,81,81.5552978516
622,90,90.5539474487
621,86,87.135055542
621,94,94.6415252686
620,100,101.213981628
619,118,118.714042664
618,134,134.678421021
616,146,146.820571899
615,153,153.887237549
614,169,169.955978394
613,174,175.478027344
613,177,178.016952515
613,177,178.016952515
611,177,178.183303833
611,177,178.183303833
611,177,178.241516113
610,177,178.301116943
610,177,178.362091064
610,177,178.362091064
608,177,178.553314209
605,177,178.241516113
600,177,178.301116943
598,177,178.241516113
595,177,178.241516113
593,177,178.241516113
589,177,177.814620972
585,177,177.593032837
575,177,177.204086304
569,177,177.119415283
561,177,177.282363892
557,177,177.406417847
550,177,177.76751709
548,177,178.126464844
545,177,178.75692749
543,177,178.972869873
542,177,180.050094604
541,177,180.525039673
543,177,181.800140381
543,177,182.387054443
547,177,183.926727295
549,177,184.764816284
553,177,187.054244995
555,177,187.877731323
561,177,189.792755127
561,177,190.523727417
560,181,186.731201172
560,187,181.662567139
560,198,171.605026245
561,206,163.933776855
562,219,151.395278931
564,228,143.178314209
568,242,128.996231079
570,248,122.369415283
572,260,110.826538086
576,268,102.207000732
579,278,92.6553726196
581,286,84.3001556396
587,295,74.2025222778
590,302,66.8432006836
596,313,54.1872749329
601,317,47.8879890442
609,328,34.3839607239
614,333,27.3359737396
56,311,12.4649057388
56,312,13.8294172287
56,314,6.51930236816
66,310,12.0416946411
78,308,9.87752246857
80,309,12.5001001358
86,308,12.6195297241
90,308,12.2207565308
96,310,12.903588295
100,312,12.5001001358
105,316,12.7770328522
108,318,12.7770328522
112,321,12.0934867859
115,323,12.3491888046
123,329,11.5109643936
603,121,10.2983169556
622,146,11.8196611404
624,152,11.4695997238
149,349,11.6298036575
153,351,9.96252918243
4,242,13.6015710831
2,245,15.2910604477
12,248,15.6217889786
19,248,14.689084053
29,250,14.4473247528
34,252,13.7670888901
43,252,14.2169322968
48,253,14.0170936584
58,255,13.9640321732
62,255,13.9847192764
70,257,13.6639318466
73,257,13.8152675629
80,258,13.9021892548
82,258,14.4250850677
87,262,14.0468931198
90,262,13.5805673599
98,262,13.47813797
102,262,13.5184831619
112,263,13.1348781586
118,264,13.6015710831
130,265,13.6015710831
139,266,13.7462301254
152,266,13.313627243
158,266,13.3212776184
169,269,13.486287117
175,271,13.3449172974
184,275,13.2521467209
188,276,13.124505043
196,279,13.209944725
201,282,13.4165077209
209,286,12.7770328522
213,290,13.3366394043
221,296,12.7833900452
225,299,13.0810956955
624,303,22.4723033905
625,307,23.9009361267
239,309,12.9712219238
242,311,12.9838275909
248,315,12.824303627
250,317,12.9712219238
257,323,13.4630117416
259,324,12.9879779816
263,330,13.3144664764
265,332,12.903588295
270,338,13.1722068787
272,341,13.00203228
276,347,12.7789964676
278,349,12.3491888046
31,34,12.5973176956
35,37,11.7246952057
41,41,13.2491006851
45,41,11.768702507
50,46,10.4070825577
53,50,11.7047996521
57,49,10.7684583664
58,50,12.5001001358
63,48,9.96833515167
67,48,9.87408542633
71,49,10.1981391907
73,48,10.7983312607
77,46,10.6888790131
78,45,9.48693275452
83,43,9.32449817657
86,44,11.8849639893
89,43,10.8283939362
88,41,10.7936162949
93,38,10.1981391907
95,35,11.5503578186
97,32,10.788143158
98,31,11.8849639893
99,33,11.8963317871
100,32,11.9017133713
99,32,11.4237594604
99,33,10.5781526566
98,36,11.449224472
99,36,10.8283939362
97,41,11.180439949
97,44,10.5954618454
96,48,10.6021728516
95,50,10.9202651978
93,52,10.5958538055
95,54,10.1435213089
95,57,10.6888790131
94,61,11.2878456116
91,59,11.2861213684
91,61,10.5320615768
88,64,11.8410978317
85,65,11.0439853668
83,64,10.5958547592
81,65,9.97049331665
79,67,10.9277477264
78,68,10.9202651978
77,70,11.6727180481
76,71,11.7745981216
75,72,10.9523200989
74,70,10.7936162949
74,71,12.4593772888
72,69,9.96252918243
72,68,12.5149240494
70,67,11.5434961319
66,63,12.1578931808
64,64,12.2602996826
59,61,11.2806138992
55,62,10.4404067993
47,60,10.9094600677
43,61,10.492313385
35,61,11.6710863113
33,61,12.6090183258
23,60,11.0394744873
19,61,11.0021867752
10,63,12.0176620483
7,63,14.3962802887
629,17,13.7296304703
625,16,13.6474437714
614,19,12.5001001358
615,18,14.5802106857
605,14,13.1292924881
605,16,14.9441413879
598,10,13.1293020248
592,12,13.6474437714
586,10,12.903588295
583,9,11.5109643936
112,35,8.27657318115
109,32,8.60242557526
104,33,7.90579414368
630,331,13.1012687683
623,328,14.0663576126
625,326,12.2812395096
615,325,11.2806138992
613,324,11.4018545151
606,324,9.39424705505
603,323,10.2460832596
598,324,11.4397249222
597,324,10.9202651978
591,323,10.1243286133
57,17,10.0355243683
583,321,11.4237594604
582,321,11.4237594604
581,319,8.0603017807
577,324,10.5954504013
40,30,7.28021001816
574,326,9.10023784637
570,327,9.67727851868
565,327,9.17708873749
563,329,9.19248867035
558,331,10.4404067993
554,334,11.4018545151
16,26,12.3890972137
489,9,14.0503072739
7,14,15.7324352264
2,15,15.7004184723
473,34,12.8161058426
472,38,12.3716611862
473,46,12.9980392456
472,50,13.2144699097
13,349,14.3962802887
10,345,13.5093564987
469,70,13.2175302505
468,74,13.0225782394
618,294,14.3962802887
613,294,12.1329879761
602,309,13.9683914185
599,316,12.6751127243
465,108,12.5459356308
465,112,12.8223457336
464,118,12.9789848328
573,346,12.6195297241
463,129,11.7047996521
464,131,12.6195297241
464,139,12.7476491928
628,236,10.5949106216
464,152,12.3491888046
581,37,9.62875652313
589,51,10.3083229065
473,173,12.4299058914
477,183,12.1038188934
604,80,10.4044265747
607,94,9.2221326828
627,328,11.049539566
482,216,12.9506111145
483,221,12.4764070511
623,139,10.8210115433
486,237,13.0270681381
490,248,12.8968391418
491,252,12.8138790131
493,260,12.1679105759
494,265,11.7047996521
502,275,12.5902032852
505,280,12.5603485107
4,155,12.8605289459
7,152,14.6539516449
19,149,13.2573413849
24,148,12.704577446
34,146,12.8264560699
38,146,12.9736528397
46,145,13.0183334351
50,145,13.1280546188
57,145,12.8605289459
59,144,12.7524766922
65,146,13.0680971146
67,146,13.0541563034
72,145,13.0020332336
74,145,13.2079772949
78,145,13.2575521469
80,145,13.6474437714
83,145,13.4259061813
88,144,13.1712627411
96,146,13.1490783691
99,147,13.6495456696
110,150,13.3921546936
116,152,13.2875089645
128,155,12.9712219238
134,156,13.002038002
147,161,12.9051008224
153,162,12.8300142288
163,169,13.2004785538
167,172,13.0457487106
177,179,13.1274795532
181,182,12.5300645828
191,189,12.9041662216
195,192,12.9712219238
204,201,13.0020265579
207,205,12.9808549881
213,213,12.6492109299
216,218,12.8306255341
223,229,13.2175302505
226,235,12.9808549881
232,247,13.124505043
235,252,13.2175302505
239,261,13.313627243
239,264,13.3025856018
241,268,13.00203228
241,269,13.2175350189
241,272,13.2004785538
242,273,13.3212776184
243,277,13.2374067307
243,279,13.0680971146
244,282,13.3881311417
244,283,13.6015710831
245,284,13.313627243
245,285,13.313627243
242,287,13.1293067932
240,286,13.5093564987
239,287,13.6249608994
238,284,12.2984743118
238,283,13.0001001358
237,282,13.3309803009
236,279,13.3212709427
236,277,13.2854299545
234,275,13.4660568237
232,273,13.4630117416
230,270,13.2175302505
229,268,12.9712219238
227,265,13.3212776184
227,264,12.8161058426
223,259,13.2854299545
223,258,13.2004785538
220,256,12.8181877136
219,255,13.209944725
217,252,13.0786409378
216,250,12.8161058426
214,246,12.8638715744
214,245,12.8476171494
213,243,13.0020265579
212,242,13.124505043
210,239,13.002038002
210,237,12.8161058426
207,234,13.1264600754
206,233,13.0385046005
205,233,12.7476491928
205,233,12.8161058426
205,235,13.0020265579
205,235,13.0020265579
205,235,12.7476491928
205,233,12.3491888046
206,234,13.0001001358
206,232,13.0001001358
207,232,13.2175350189
207,232,13.2175350189
207,233,13.0385046005
207,233,13.2362613678
206,235,13.124505043
205,234,13.0020265579
203,236,13.2004785538
202,237,12.9712219238
200,240,12.9712219238
199,242,13.2175350189
199,244,13.0155496597
199,247,13.3025856018
200,249,13.5093564987
200,250,13.0020265579
200,253,13.2854299545
200,255,13.1264600754
200,259,13.2175302505
199,260,12.9712219238
198,264,13.0385046005
198,265,12.748623848
196,269,13.124505043
195,270,13.0001001358
192,275,13.4630117416
191,276,13.4630117416
188,277,13.4630117416
187,278,13.4630117416
186,278,13.6673173904
186,277,13.2245607376
188,276,13.2854299545
189,275,13.2854299545
193,272,13.5096759796
195,269,13.1264505386
199,266,13.2854299545
201,265,13.2854299545
206,263,13.2967147827
207,262,13.039393425
210,263,13.5027914047
211,263,13.2326917648
215,264,12.8550605774
217,266,13.124505043
223,268,13.2004785538
225,269,12.7770328522
231,273,13.2004785538
233,276,13.4630117416
237,279,13.2004785538
241,280,12.9909687042
249,282,13.0385046005
253,282,12.9779615402
261,284,13.0001001358
263,285,13.209944725
266,289,13.4630117416
266,289,13.00203228
264,293,13.00203228
262,294,12.903588295
259,297,13.0385046005
256,298,13.3145112991
253,299,12.8161058426
249,299,12.7476491928
242,298,12.9736499786
238,297,13.2175350189
234,296,13.0694665909
233,296,13.00203228
230,292,12.779009819
229,291,12.0934867859
227,287,12.6858901978
226,285,12.581735611
223,281,12.8355703354
223,278,12.5001001358
219,275,12.5001001358
217,277,12.8161058426
211,278,12.548037529
205,285,12.5001001358
204,286,13.0001001358
202,288,12.8161058426
200,290,12.7476491928
199,295,12.9808549881
199,296,13.124505043
201,299,12.7476491928
202,300,12.5400362015
205,302,12.8161058426
205,303,13.0135335922
208,304,12.8161058426
208,304,13.1175270081
211,307,12.8161058426
213,310,12.2021951675
218,316,13.209944725
219,317,13.2004785538
223,322,13.0045967102
225,323,12.5300645828
229,325,12.5853023529
229,324,12.1038188934
234,328,12.1071958542
235,329,12.5001001358
233,332,12.3491888046
232,333,12.3491888046
231,335,12.1805372238
229,336,12.3491888046
227,338,12.3491888046
225,340,12.0934867859
223,341,13.0451469421
221,342,11.8922204971
217,343,12.3491888046
216,343,12.1143875122
209,344,12.0934867859
204,346,12.5090036392
202,346,12.777926445
197,347,12.5386600494
197,348,12.8561258316
192,348,12.8476314545
189,348,12.6492109299
183,348,12.6492109299
179,347,11.8870735168
172,348,12.9712219238
169,347,12.9863901138
164,350,12.9843568802
591,196,13.0957708359
585,200,13.1475114822
582,204,13.0922689438
577,208,12.9055709839
571,208,11.7047996521
568,213,12.2683811188
568,214,12.7476491928
567,215,12.5661945343
570,216,13.0385046005
570,215,12.6762599945
571,215,12.7561216354
570,214,13.1280584335
569,215,13.3580303192
564,216,12.5067605972
561,216,11.7154750824
558,218,12.831530571
626,282,11.0087966919
624,284,11.3727083206
624,288,10.5469007492
625,288,9.96037387848
627,288,10.3078641891
628,287,11.7047996521
557,223,12.4299278259
560,223,12.9160203934
561,223,12.5459184647
564,224,12.6460294724
567,223,13.1855516434
570,223,13.0786314011
573,224,13.0243930817
576,227,12.8414077759
576,229,13.1654901505
575,232,12.9286594391
575,234,13.3092899323
573,238,13.1591567993
570,240,12.4979305267
568,246,13.2668638229
561,248,12.4671859741
551,254,13.2978448868
546,256,13.2749948502
534,260,12.9506025314
528,261,13.4372091293
555,2,15.7004184723
553,5,15.2971582413
544,6,14.815987587
542,9,13.5775508881
535,12,14.4721860886
533,11,14.3552246094
492,272,12.405090332
490,274,12.4874458313
527,12,13.8901824951
526,10,14.2215623856
487,267,12.9055709839
486,264,13.2970609665
483,261,12.6967020035
553,321,9.96252918243
50,221,9.96833324432
48,221,10.5949106216
482,263,13.178396225
481,265,13.2255964279
482,266,13.1773147583
482,266,12.952665329
481,266,12.928273201
479,267,12.7567720413
39,236,10.1243286133
474,268,13.2484712601
471,270,13.1291313171
471,271,13.5492677689
471,274,12.9207201004
545,335,10.1243286133
470,284,11.7769889832
548,345,9.86164188385
472,292,12.903588295
470,293,13.1061954498
470,297,12.8556594849
467,299,13.2815752029
461,307,13.047870636
457,311,13.2668552399
445,319,13.2533454895
439,322,12.6186180115
618,33,15.2844429016
615,36,16.9780254364
596,44,15.1823263168
584,49,13.4630117416
568,59,13.7415981293
565,61,14.0802278519
551,69,12.9829483032
540,73,12.9843902588
528,74,13.6015710831
521,74,13.4907140732
507,74,13.124505043
13,147,14.5774803162
483,69,12.9051151276
625,56,15.3173274994
608,54,14.418671608
599,53,14.0802278519
584,52,12.8731126785
577,54,13.0263528824
565,55,12.6227254868
559,60,14.1943063736
553,62,13.9603462219
554,63,15.6605596542
553,68,13.9818153381
555,69,14.4367837906
558,72,14.5902433395
560,76,13.9793624878
565,81,14.6033401489
568,84,14.1869802475
574,88,13.684170723
574,89,14.9279870987
574,96,14.4186735153
573,99,15.4271688461
568,109,14.6099081039
564,114,13.684170723
554,122,13.3649606705
549,126,13.3776493073
569,296,11.23620224
540,139,13.2482719421
567,310,11.0315504074
569,312,11.4018545151
576,314,12.3694171906
550,150,14.0802278519
561,148,15.1462888718
565,148,15.0949420929
575,148,15.0417089462
579,152,14.3179216385
586,157,14.2830810547
587,160,15.3475522995
593,170,15.1823263168
596,176,15.754822731
601,186,14.9540205002
606,193,15.4030218124
608,202,15.944393158
610,204,16.2510318756
609,209,16.0970916748
610,215,15.5051164627
604,224,15.6884584427
598,227,15.8965396881
588,240,15.906419754
584,247,15.3506832123
575,259,15.6740636826
572,267,15.5428600311
569,279,15.7031145096
566,286,15.2934551239
563,295,16.4187240601
562,301,16.9253234863
557,311,16.0607776642
554,315,15.9992380142
546,321,16.624502182
541,323,16.5092029572
532,329,16.434923172
527,331,17.1829395294
516,335,16.0079097748
511,337,16.5214500427
628,239,41.1492195129
629,245,51.0882568359
626,274,79.6901245117
624,276,77.9119110107
617,279,75.8980560303
615,280,75.927696228
613,276,79.6242141724
614,274,81.5123672485
616,269,86.4017791748
618,265,90.0944976807
624,258,96.2926254272
626,253,100.650482178
629,241,105.029853821
630,229,99.5114059448
631,206,92.5055007935
630,197,90.0125961304
630,178,84.5134124756
630,169,82.5137329102
630,154,79.0143356323
630,147,78.0257339478
630,135,78.0257339478
630,129,77.0147094727
630,116,76.0149002075
630,111,74.015296936
630,97,73.527305603
630,95,74.5269393921
630,82,79.514251709
625,78,78.7687454224
617,73,74.9167175293
613,71,73.8546829224
608,66,70.0590057373
606,68,73.0925064087
604,57,63.2871437073
602,54,61.9718666077
601,50,59.2559013367
600,49,58.9428672791
600,45,55.2178497314
599,43,53.9004707336
598,41,53.6494216919
596,40,53.856388092
593,40,55.8794326782
589,50,53.0095329285
586,40,60.6321868896
583,50,56.685634613
582,38,61.8001785278
582,36,61.9052696228
580,43,57.6910858154
581,42,56.573059082
586,32,56.3228302002
586,39,51.6552047729
588,30,53.2542076111
588,29,52.9741477966
586,28,53.8517456055
583,28,56.00233078
579,32,61.9113273621
576,34,65.3491592407
572,41,72.9538497925
571,44,75.5067214966
572,80,63.1465759277
574,91,60.5579223633
577,61,82.1341323853
579,63,82.3287124634
583,116,51.5607414246
582,120,53.4884147644
576,124,58.3460502625
573,127,61.0021476746
565,131,68.2826004028
557,75,106.420257568
552,159,79.9532089233
542,80,120.376594543
543,168,88.9565505981
543,171,89.6173400879
539,175,93.1518554688
536,163,95.5365524292
535,164,97.3718109131
534,163,97.914604187
536,174,97.0155639648
536,171,97.088973999
532,150,99.8211898804
532,146,99.3235702515
535,140,97.3294372559
537,140,95.1893844604
540,150,93.5575714111
536,137,95.8785171509
536,146,97.9605484009
532,137,100.498855591
529,134,103.524612427
530,138,104.345680237
522,119,109.956459045
523,129,111.611030579
519,130,115.465461731
513,117,119.337867737
511,130,123.710449219
509,131,126.120079041
486,55,155.725830078
485,55,156.660568237
503,125,130.559753418
485,58,157.563583374
486,60,157.385772705
505,133,128.999710083
506,133,127.500099182
507,136,126.611366272
508,135,125.7657547
489,61,155.664001465
509,130,123.964813232
512,131,122.184387207
519,135,116.431411743
501,57,142.606201172
505,59,139.582519531
506,60,139.105285645
509,62,137.522827148
531,141,104.169433594
534,142,101.138618469
533,129,99.6257858276
539,134,93.8363952637
547,151,87.4372177124
550,149,82.2573165894
551,149,81.1555252075
540,79,121.59059906
543,81,120.310112
550,81,115.258506775
570,155,61.8426399231
579,162,53.3526992798
581,155,51.7881278992
590,173,42.3616371155
