X,Y,RADIUS
7.55614651,7.34325199,0.13000369696334724
7.55224116,7.3088226,0.18547136107379075
7.55056259,7.29139582,0.2081083208011486
7.54416709,7.27841214,0.21855720989849448
7.55464787,7.26893472,0.22859392161640096
7.5477089,7.25568433,0.23888725945721329
7.54862553,7.23891591,0.24923857447192357
7.55500313,7.21398998,0.2638943204283438
7.55176419,7.20853813,0.2659488765784743
7.55614437,7.18888079,0.27234987875734856
7.54145578,7.16426471,0.2766070845858805
7.53044248,7.15447421,0.2787299911224044
7.54330353,7.14284403,0.28097496889401147
7.54875623,7.14921615,0.28108911219640753
7.54549208,7.12344329,0.28311536774823887
7.55064449,7.12815097,0.2830374611125426
7.54419951,7.13134372,0.2833652774225578
7.54618675,7.1274929,0.28278377951989325
7.5493362,7.12585318,0.2833357654249785
7.5480967,7.12725356,0.2823656976720185
7.54682197,7.12208575,0.28412160421772414
7.54720663,7.14101624,0.2837934022505921
7.55532131,7.14268305,0.2855678147997386
7.53341805,7.16625985,0.2834412746549171
7.54984584,7.18409527,0.2812450494128036
7.55217674,7.19697919,0.27506463946645104
7.55886094,7.22200089,0.26880065969507094
7.56039155,7.24879623,0.2523046472918451
7.57038931,7.26298019,0.2357297474742955
7.56620977,7.29126716,0.21287428423768115
7.57253391,7.35473797,0.1279567598444479
7.53877209,7.37764025,0.12108754807231445
7.53103513,7.35515857,0.15607327228414308
7.53279373,7.33557386,0.17660889020911985
7.5121072,7.31603764,0.19533634161256963
7.5217041,7.30488334,0.20759359625462462
7.51761718,7.30542528,0.20999441322312568
7.52239473,7.30288665,0.21022695861008497
7.49138374,7.31526445,0.19889875232308477
7.47037001,7.34155806,0.16372869947278287
7.40698857,7.33771421,0.11569006333351874
2.35795704,7.42171602,0.06370834533812643
2.33635812,7.43328635,0.09794997179910259
2.31252065,7.43671161,0.12482222234844245
2.28203158,7.42976528,0.14591394045409256
2.27499354,7.42552139,0.1563064112509483
2.25069569,7.39766781,0.16332864006390202
2.24899375,7.39480239,0.16337441476763112
2.24767226,7.3865706,0.16754305208078096
2.24883205,7.37815964,0.1693501365646371
2.24062236,7.37628669,0.17157855865437374
2.23534645,7.35847156,0.17591767857177038
2.22882285,7.36510182,0.18105251898646707
2.24324938,7.38866822,0.17246587822869014
2.2542993,7.39026237,0.16638107856843135
2.26500147,7.39775923,0.16092847201422028
2.27881659,7.39878005,0.15254987022653702
2.28548912,7.3963437,0.14163539850148366
2.29025773,7.39559292,0.1387534372029761
2.2993875,7.38874469,0.12911216551689772
2.29895875,7.38814528,0.12487277077923938
2.30506718,7.37855395,0.12145267282568491
2.30307459,7.36539545,0.12312313492769134
2.29737187,7.35590193,0.13078734368702583
2.29102314,7.35710524,0.14029646981071534
2.28402851,7.35726583,0.14524596079379332
2.27486787,7.35846643,0.15033548331654537
2.2696047,7.35988503,0.15740056651038895
2.2560855,7.36082914,0.16633431420452727
2.23134557,7.35766394,0.1782975107705368
2.22223737,7.35074971,0.18463772247616467
2.20800411,7.35138284,0.18518328902360962
2.19490388,7.32615416,0.19718749389032642
2.18343405,7.30602782,0.1963538040897502
2.19547382,7.30759827,0.19592922914125294
2.19166719,7.31465785,0.19356118005226397
2.19726844,7.3149746,0.19274154335583155
2.20692414,7.31750414,0.19063732086455393
2.19180742,7.317054,0.18846077215449314
2.20736702,7.32058078,0.18755739034342137
2.21173952,7.32395378,0.1852872358097906
2.21458535,7.32807129,0.18369083230815633
2.21646015,7.33014241,0.18363900667407254
2.22212169,7.33444312,0.18287944108053286
2.22269572,7.3360399,0.18290897231324948
2.2198372,7.34308801,0.18057381091819527
2.22075044,7.33690716,0.18205193101140363
2.22278846,7.34010419,0.18194623024567444
2.22702576,7.34553127,0.18189611500173658
2.21956552,7.3528881,0.18011192578168417
2.22508024,7.35446797,0.1801759291384699
2.22162827,7.35311606,0.18015562012827746
2.22426334,7.35856455,0.18020868202671514
2.22677354,7.3554656,0.18016849162307422
2.22289853,7.35603874,0.18016135919737172
2.22561015,7.35680753,0.18036372845417725
2.22355193,7.35814988,0.18026757470475083
2.22400075,7.3545833,0.18213923992897535
2.22458049,7.35514571,0.18217107826162235
2.22460958,7.35137369,0.18221457343169709
2.22151595,7.3549239,0.1820808262818246
2.22254595,7.34778072,0.18402836648230309
2.22107652,7.34879928,0.18412135376279687
2.22061724,7.34767229,0.18417461677011288
2.21838852,7.34435871,0.1842979592005866
2.22199533,7.33622584,0.18645259179674867
2.21943276,7.32689836,0.18803920792652082
2.21997537,7.32241537,0.18830037421259535
2.21652833,7.32769912,0.18825611141729887
2.21832284,7.32214144,0.18829116691514838
2.22030697,7.32541479,0.18799728124521173
2.22103722,7.32006062,0.18824232893596318
2.22009123,7.3172908,0.18774529153475827
2.21532606,7.31665133,0.1881568128428677
2.21221801,7.31767224,0.18948085444555735
2.2175818,7.31163375,0.18921376983567195
2.21146991,7.31805792,0.1890402545794122
2.21408036,7.32152719,0.18804848186730416
2.21862469,7.31637342,0.18884411673904178
2.21989186,7.3216252,0.18819909819201228
2.21428527,7.32510503,0.18795790916983618
2.2168712,7.31551142,0.18819973765722936
2.19288547,7.33044397,0.18744573501864295
0.59831893,8.33319916,0.2372810941258119
0.60868438,8.34059238,0.23919479051758985
0.62196391,8.32739507,0.23331953873961483
0.62350313,8.33712267,0.2323218667254221
0.629921,8.32747339,0.2316558954194095
0.63218971,8.33369573,0.23047491044023857
0.62888836,8.33273252,0.22985381942233324
0.63807016,8.32481203,0.22952525955588632
0.64070893,8.32947377,0.23078291663386807
0.6331389,8.334632,0.2313637147531363
0.63424103,8.33384825,0.23235957452263512
0.63428058,8.33140119,0.23267129978639822
0.63332915,8.33579612,0.23342480281416383
0.62817203,8.3358297,0.23422649188542952
0.62581202,8.33820563,0.23440178159233732
0.6278235,8.33567512,0.2350070529990132
0.62469713,8.33955132,0.23601595891211097
0.62374956,8.34211888,0.23629190199590508
0.62261662,8.34218687,0.23729182532247042
0.61933078,8.34130273,0.23810334061282493
0.61400072,8.34192048,0.2401793453951617
0.60933225,8.34165067,0.24165734666267294
0.60654701,8.3429338,0.24274150263991215
0.60787789,8.34368256,0.24356320935793396
0.60487277,8.34260462,0.24557222650184413
0.60193526,8.34822253,0.2465762946577966
0.59983082,8.34650972,0.2471431218524102
0.59928924,8.34906427,0.24949573924990814
0.59347889,8.35078374,0.25008081775413965
0.58979769,8.34780886,0.2510813374969254
0.58998809,8.35012949,0.25172454336194916
0.58965196,8.34866506,0.25166618289779286
0.58315915,8.35035301,0.25221065128405107
0.58174095,8.35025639,0.2517058493646681
0.58739713,8.35306205,0.2521472236627968
0.58553329,8.35236155,0.25028975448060775
0.59799989,8.34698895,0.24958654264120034
0.58998177,8.34536898,0.24856998822245557
0.5941882,8.34214879,0.2489065376033391
0.60090638,8.35157428,0.2484491740616201
0.60055175,8.3445693,0.2471587445720648
0.58942293,8.35417551,0.2442971700520679
0.6057138,8.3399864,0.2432480536398456
0.59294752,8.34700163,0.24200428676014527
0.60857991,8.33588359,0.2409601215587795
0.59107802,8.34387573,0.2395535080307807
0.60228238,8.34300378,0.23893546117935463
0.60229573,8.34351506,0.23728562665090802
0.59955113,8.34555961,0.23763584146163072
0.62206787,8.33776703,0.2378139422103055
0.60813019,8.33424824,0.23830690121311238
0.60953892,8.34322402,0.23908769144195716
0.61762283,8.34648468,0.23938854889630728
0.61534583,8.344727,0.23969112749501953
0.62563382,8.34459167,0.23971672293318733
0.62556948,8.3431129,0.24009634250031073
0.62622835,8.3448152,0.24025710239402143
0.62816852,8.34353232,0.2401593474252614
0.63347778,8.34396078,0.2401586873170288
0.62975342,8.34607109,0.23989319058343025
0.63596647,8.34428684,0.23951445461103957
0.63378621,8.33855944,0.2386132682264341
0.63378358,8.3382506,0.23830817950775524
0.63005676,8.33397893,0.23764294897565122
0.63229025,8.33625196,0.23798890697714664
0.62865726,8.33169818,0.23615567987446331
0.62598412,8.33190429,0.23498759222245688
0.64165206,8.32484132,0.23424541142338098
0.62717694,8.33074598,0.2339402847170811
0.63926764,8.3238745,0.2330272822347592
0.63175727,8.31911562,0.23283017352582333
0.63472923,8.32022957,0.2329149754510418
0.64074477,8.3240399,0.232785649132076
0.62822227,8.3277107,0.2344637322314038
0.62517626,8.33381073,0.23447549310813437
0.63024118,8.33297849,0.23504135782999216
2.23621248,7.3175519,0.1883135971274854
2.22721275,7.31987695,0.186854474999927
2.21025243,7.31712755,0.1819166178774836
2.2173171,7.31869021,0.1819294527513128
2.20139163,7.32302837,0.18057058134141518
2.19801347,7.30466231,0.1796025444436312
2.19972932,7.32291725,0.17924716060342624
2.20531684,7.31744564,0.17972357569092934
2.19444968,7.31196591,0.17927253023251769
2.20670181,7.31309522,0.17972622781110809
2.1976648,7.31073613,0.18061348574857425
2.20349913,7.31824299,0.1813376718773075
2.20527421,7.30630824,0.18367260565552126
2.21634201,7.3214048,0.18626718524808425
2.21608822,7.31257343,0.1854321532303587
2.22071974,7.31711773,0.18214289662916708
2.22604983,7.31514275,0.1807495912530578
2.22993488,7.28721346,0.17602312945213994
2.23177439,7.2163903,0.14797062386106846
2.21670818,7.19193795,0.1123251999224228
2.19965819,7.19051914,0.08835267090752198
2.18120679,7.20179622,0.08239412716042822
2.15327924,7.21872615,0.08219293968687735
2.11970063,7.26581254,0.07815173373310208
2.11056532,7.27665394,0.07873669382321419
2.10904829,7.32939878,0.12793516556280873
2.15158912,7.32354204,0.15897631036201687
2.19028776,7.31473332,0.17158762551874934
2.20384208,7.30973381,0.1798162492555801
2.20305949,7.3092763,0.18227777021597055
2.19825169,7.3111287,0.18284261068365754
2.20048793,7.29341966,0.18408894577844181
2.18903763,7.26940775,0.1754601357181931
2.19785275,7.22084149,0.1549641530753782
2.19393583,7.16992087,0.128115806146287
1.3982187,2.6403092,0.07863306479100578
1.40467786,2.62639004,0.09512923160300295
1.39951382,2.61916282,0.1035516670177961
1.39723468,2.61317932,0.1076182590655322
1.4006946,2.62120873,0.10140455434589717
1.39747144,2.62774794,0.09516248248386809
1.41389084,2.60788698,0.06415638126863199
1.42115348,2.56040828,0.12206256954573826
1.41511701,2.51042819,0.13767251709644635
1.41306085,2.50742219,0.14071250243340325
1.4166977,2.50382464,0.1390662666102979
1.41233819,2.51476113,0.13827881262456154
1.40779695,2.51688097,0.13729290186125892
1.41111165,2.52319405,0.13697553706643423
1.39709452,2.50231884,0.13654610699851982
1.41075073,2.52230486,0.13656564867980428
1.41182407,2.51697555,0.13696182934131754
1.40020227,2.51286494,0.13674165125906718
1.41084723,2.51447685,0.13693102568782486
1.4082098,2.51717888,0.13717358230075524
1.41154053,2.52170748,0.13742043828848752
1.4109547,2.52423,0.13799232198185127
1.41044368,2.52371202,0.13748319682565727
1.41271543,2.52360521,0.1378321858232123
1.41201977,2.52818722,0.13779870351861273
1.41035691,2.52600643,0.1373224126404882
1.41075941,2.52743085,0.13730942623428483
1.410543,2.52881622,0.13705828806821885
1.41222312,2.53103996,0.13679330364401618
1.41108794,2.52942348,0.13696695948410353
1.40989817,2.52900279,0.13657222115893566
1.41030454,2.52758528,0.13645150947223159
1.41031095,2.5319237,0.13626363423752716
1.41007788,2.52913527,0.13653241652575593
1.40939227,2.52662251,0.13650377271522582
1.40786118,2.52741094,0.1366729330857098
1.40629776,2.52624663,0.13653868642279524
1.40832025,2.52842715,0.13642320602790417
1.40941174,2.52967131,0.13654234514327196
1.40575043,2.5257984,0.13657040246110316
1.40755602,2.52468705,0.13661791390782443
1.40589513,2.52517142,0.13663325348579855
1.40914076,2.52667097,0.13672580537105994
1.406506,2.52451383,0.13726000728269866
1.4092396,2.52441176,0.13716484726399553
1.40359717,2.52392917,0.13692112333094722
1.40745883,2.5241789,0.13679071568558193
1.40195794,2.5233355,0.13713480438012882
1.40868174,2.52412764,0.13706437867261143
1.4125345,2.52333628,0.1369624595690264
1.41019373,2.52009742,0.13663071695968296
1.40240814,2.52061591,0.13644406879584395
1.40771441,2.52501115,0.13622418075334664
1.39697627,2.50757683,0.1359782244715633
1.40693381,2.50946738,0.13632412213656173
1.39749277,2.51565907,0.13597959737336965
1.4077781,2.51377672,0.13626761025900475
1.40386066,2.52238563,0.13579909591627512
1.40975986,2.52101195,0.13645819683100746
1.40935734,2.52817779,0.13745342615586575
1.40739238,2.52823161,0.13948251690537009
1.41448842,2.51128195,0.13493458297171887
1.40910501,2.47798168,0.1221128533369686
1.42801935,2.55881273,0.1383451826514859
1.38951986,2.55041782,0.14291783402604244
1.40329929,2.54126569,0.1398051154483329
1.394422,2.53988037,0.13892707548498157
1.42938005,2.55490797,0.1379761276752772
1.39028602,2.54421475,0.13813655540843964
1.39762493,2.53616786,0.13917678530828603
1.4106537,2.56390208,0.14147375984521837
1.38276013,2.55045412,0.14221766283882772
1.38094738,2.52950268,0.1445706082733766
1.36765238,2.53741914,0.14562356552059036
1.37662378,2.53028331,0.14866805877348357
1.35675866,2.51233739,0.1504488410562529
1.3519683,2.5017583,0.1553790615788759
1.34247548,2.52615913,0.152138566018924
1.34625191,2.54716044,0.14124656156005957
1.43558452,2.65156723,0.08007177835839353
1.44149356,2.63427169,0.09629661619857721
1.45558997,2.62112459,0.11058419178944756
1.47080813,2.60806011,0.11511529369818635
1.4815276,2.60841683,0.11677085654984685
1.48861629,2.60869653,0.11509864150290619
1.50690122,2.62639491,0.11487828820536981
1.50920267,2.62996322,0.11076651509028919
1.52336631,2.64798494,0.10912474086196265
1.51317393,2.65374837,0.10564961085035805
1.54200577,2.6862306,0.09966731262832217
1.55607146,2.70206792,0.0912734519089936
1.55472683,2.74480618,0.062721124534247
4.26257771,3.42794634,0.07934866532321533
4.35979348,3.42305003,0.272960120255099
4.49996146,3.5284793,0.32657733896044555
4.52188339,3.48434547,0.3506986039553143
4.58107499,3.44740883,0.36008548269605095
4.5332747,3.45246303,0.3483415817941172
4.53424858,3.55922491,0.3183218584533434
4.53580984,3.57174915,0.3039540118005362
4.53535471,3.55592382,0.31665322045550526
4.51993485,3.52384,0.32068434599204304
4.51967429,3.5353707,0.3187236163757033
4.55702561,3.50981517,0.3313036989800733
4.52097158,3.50258203,0.32914396194686485
4.50252786,3.49060836,0.33378115158700694
4.50712305,3.49035188,0.33333151764839497
4.52667905,3.46790803,0.3375941973242345
4.5040809,3.46910731,0.33621503665505076
4.50438017,3.47360933,0.33792471171746297
4.50304058,3.47986892,0.33606320910600673
4.5285272,3.49169719,0.3338124894289898
4.50509548,3.51356157,0.32953929503046614
4.51639508,3.53832324,0.32293019362987113
4.51470383,3.54249933,0.3230810565133182
4.53566607,3.58106688,0.30441630800011626
4.54349264,3.62081031,0.2896769869593423
4.55286475,3.64548264,0.2793245881951154
4.56953756,3.69865754,0.2559810054160261
4.56581345,3.73738199,0.22903809354070037
4.57879458,3.76548538,0.20811348648315162
4.59171327,3.84405844,0.07202545892335925
5.81647028,6.46151089,0.08843736925377478
5.83737325,6.51119765,0.12771252966304109
5.81903604,6.55744848,0.14580420061635546
5.81165538,6.5592133,0.13890955000306354
5.83025532,6.54110857,0.13800295776943
7.5588327,7.03059436,0.2636438049096902
7.56505261,7.13350777,0.28124122588210687
7.55133345,7.13440111,0.284338877455409
7.54955087,7.14472617,0.2865897282479173
7.56939844,7.12005354,0.280695747386098
7.54001387,7.12194829,0.2801782853767296
7.5527344,7.1148706,0.28117176877537114
7.5444085,7.13801259,0.282928169948753
7.55425168,7.17668483,0.28484193657351276
7.56446467,7.123038,0.2893797454333309
7.55257058,7.14504035,0.2914847724110916
7.56605565,7.11648714,0.29500554649435634
